Book,Chapter,Verse,Text
1TH,2,2,"ज़िणौ कि तुमै आपु ई ज़ाणाई कि पैहलै फिलिप्पी गांवा दी दु:ख उठाउणै और बुरौ बरताव सहन कौरना माथै भी आमारै परमेश्‍वरै आमुलै एती हिम्मत देई, कि आमै परमेश्‍वरा री खुश-खौबरी तुमारै इलाकै दी भौरी विरोधा मांझ़िऐ भी तुमुकै शुणाई। "
1TH,2,3,कैलैकि आमारी शिक्षा ना ता धोखै री और ना गलत इरादै री और ना ता ठगबाज़ी री आ। 
1TH,2,4,"पर ज़िणौ परमेश्‍वरै आमुकै इणै लायक सौमझ़ियौ खुश-खौबरी सौंभाल़ी आ, आमै तिणी ई परचार कौरी ई, एथीलै आमै लोगु नाईं पर परमेश्‍वर, ज़ुण आमारौ ज़िऊ पौरखा सा खुश कौरी ई। "
1TH,2,5,"तुमै ज़ाणाई आमै ना ता केबी हेरा-फेरी वाल़ी बुशै लाई थै, और ना ता आमै तुमु कु मिलणै रौ लोभ-लाल़च़ कौरा थै, एज़ी बुशा रौ परमेश्‍वर गवाह सा। "
1TH,2,6,"हालांकी आमै मसीह रै प्रेरित हुणै री वज़ाह कु तुमु माथै भार पाई बौल़ी थै, तैबै भी आमुऐ तुमु कु और कास ओरी कु इज़्ज़तमान नाईं च़ाई थै, और ना तुमु कु, और ना ओरी कासी कु। "
1TH,2,7,"पर ज़िणै कौरी मां आपणै लोल़डेऊ री देखभाल़ कौरा सा, तिणौ ई आमुऐ भी तुमु मांझ़िऐ रौइयौ प्यार देखाल़ौ आ। "
1TH,2,8,"और तिणी ई आमै तुमारी बौड़ी इच़्छ़ा कौरीयौ ना सिरफ परमेश्‍वरा री खुश-खुशी री खौबरी माथै आपणी ज़ान दैणा लै भी तुमुलै तैयार थै, एथलै कि तुमै आमारै भौरी प्यारै हुई गोऐ थै। "
1TH,2,9,"कैलैकि ओ मैरै प्यारै साथी विश्वासिउओ, तुमै आमारी मैहनत और कौष्ट याद छ़ाड़ाई। आमुऐ एथीलै राची-दिनै काम धान्धौ कौरीयौ तुमु मांझ़िऐ परमेश्‍वरा री खुश-खौबरी रौ परचार कियौ आ कि तुमु मांझ़िऐ कासी माथै भी भार ना पौड़ा। "
1TH,2,10,"तुमै आपु ऊ गवाह ई, और परमेश्‍वर भी गवाह आ कि तुमु सारै विश्वासिऊ आइलै आमारौ च़ाल-च़लण किणौ पवित्र, धार्मिक और बेकसूर रौ आ "
1TH,2,11,"तुमै ज़ाणाई कि ज़िणौ बाब आपणै छ़ोहरु आइलै बरताव कौरा, तिणी ई आमै भी तुमु मांझ़िऐ हर एकी लै शिक्षा दिया थै, और शान्ति दिया थै, और सौमझ़ाई थै "
1TH,2,12,"ताकि तुमारै च़ाल-च़लना कौरी परमेश्‍वरा लै इज़्ज़त मिला, ज़ुण तुमु आपणै राज़ा दी और महिमा दी औटावा सा। "
1TH,2,13,"एथीलै आमै भी परमेश्‍वरा रौ धन्यबाद सौदा कौरी कि ज़ैबै आमारै ज़ौरिऐ परमेश्‍वरा री खुश-खौबरी तुमुऐ शुणी, तुमुऐ सेऊ लोगु रौ नाईं बल्कि परमेश्‍वरा रौ वचन सौमझ़ियौ मानौ आ, ज़ो खौबर सौच़्च़ी परमेश्‍वरा री तौरफा कु आ। और सेऊ आपणै वचना रै ज़ौरिऐ, तुमारी ज़िन्दगी दी, काम कौरा सा, कैलैकि तुमै मसीह माथै विश्वास कौरा ई,। "
1TH,2,14,"एथीलै तुमै, ओ मैरै प्यारै साथी विश्वासिउओ, परमेश्‍वरा री तिऊं कलिसियाऊ री ज़िणी च़ाल-च़ालदै लागौ और इऊं यहुदिया दी मसीह यीशु दी आ, कैलैकि तुमुऐ भी आपणै लोगु कु तिणौ दु:ख झ़ेलौ थौ। "
1TH,2,15,"ज़ुणिऐ प्रभु यीशु और भविष्यवक्ता भी झ़ांगै और आमै भी सताऐ, और परमेश्‍वर तिऊंकु खुश नाईं, और सै सारै आदमी रौ विरोध कौरा ई, "
1TH,2,16,और सै दुज़ी ज़ाती कु तिंउरै छ़ुटकारै लै बुशै लाइणै कु आमु रोका ई। इणै कौरी सै सौदा आपणै पापा रौ घौड़ौ भौरदै थाका ई लागी। और आबै आखरी दी परमेश्‍वर तिउंलै ज़रूर सौज़ा दैणै वाल़ौ आ। 
1TH,2,17,"ओ मैरै प्यारै साथी विश्वासिउओ, ज़ैबै आमै थोड़ै बौगता लै, तुमु आइलै नाईं थै पर आमै रोज़ तुमारै बारै दी सुंच़ा थै, ता आमुऐ बौड़ी च़ाहा कौरी तुमु कु मिलणा लै ओर भी भौरी कोशिष की। "
1TH,2,18,"एथीलै आमुऐ, खास कौरी मुंई पौलुसै, एकी बारै नाईं बल्कि कई बारै तुमु काऐ आशणौ च़ाऔ, पर शैतानै आमै तुमु काऐ दुबारौ आशणै नाईं दै। "
1TH,2,19,आमारी आशा या बौड़ी खुशी या बौड़ाई रौ मुकुट कुण आ? का आमारै प्रभु यीशु रै आशणा रै बौगता दी तेसरै सामनै तुमै नाईं औन्दै? 
1TH,2,20,आमारी बौड़ाई और बौड़ी खुशी तुमै ऐ ई। 
1TH,3,1,"एथीलै ज़ैबै आमुकै रौउऔ नाईं ता आमुऐ इणौ सुंच़ौ कि एथेंस शैहरा दी एखुली रौउलै, "
1TH,3,2,"और आमुऐ तीमुथियुस, ज़ो मसीहा री खुश-खौबरी दी आमारौ भाई और परमेश्‍वरा रौ सेवक आ, एथीलै तुमु काऐ भेज़ौ कि तुमु विश्वासा दी मज़बूत कौरा, ताकी तुमारौ विश्वास यीशु मसीह दी लगातार बौणी रौआ, "
1TH,3,3,कि कोई भी इऊं मुसीबता री वज़ाह कु यीशु मसीह माथै विश्वास कौरणौ ना च़ांई छ़ाड़ौ। कैलैकि तुमै आपु ज़ाणाई कि आमु सारेउऐ इणी मुसीबत झ़ेलणी जा ई। 
1TH,3,4,"कैलैकि पैहलै, ज़ेबी आमै तुमारै काऐ थै ता तुमुलै बोला थै कि आमु मुसीबत जा ई झ़ेलणी, और इणौ ई हुऔ, ज़िणौ कि तुमै ज़ाणा भी ई। "
1TH,3,5,"एज़ै कारणै ज़ैबै मुकै तौंइऐ रौउऔ नाईं, ता तुमारै विश्वासा रै हाल ज़ाणना लै मुइंऐ तीमुथियुस भेज़ौ, कि इणौ ना च़ांई हुऔ कि परखणै वाल़ै शैतानै तुमै पौरखै औलै, और आमारी मैहनत बेकार हुआ। "
1TH,3,6,"पर इबी तीमुथियुसै ज़ो तुमारै काऐ कु आमु काऐ आशौ आ, तुमारै विश्वासा री और प्यारा री खुश-खौबरी शुणाई और एज़ी बूश भी शुणाई कि तुमै सौदा प्यारा आइलै आमु याद कौरा ई, और आमु देखणा री आश छ़ाड़ाई, ज़िणौ कि आमै भी तुमु देखणा री आश छ़ाड़ी ई। "
1TH,3,7,"और एथीलै ओ मैरै प्यारै साथी विश्वासिउओ, आमुऐ आपणै सारै दु:ख और मुसीबता दी तुमारै मज़बूत विश्वासा रै बारै दी ज़ो यीशु माथै आ शुणीयौ भौरी खुशी पाई। "
1TH,3,8,कैलैकि आबै अगर तुमै प्रभु दी टेकी रौआ लै ता आमारौ हौसलौ बौड़ा आ। 
1TH,3,9,"और ज़िणी खुशी आमुकै तुमु कु ज़ुण आपणै परमेश्‍वरा रै सामनै आ, तेथरै बौदल़ै आमै तुमारै बारै दी किणी रीती कौरी परमेश्‍वरा रौ धन्यबाद कौरुलै? "
1TH,3,10,आमै राची-दिनै तुमुलै भौरी प्राथना कौरी ई कि तुमु कु तौंइऐ मिलु लै और तुमारै विश्वासा री कामी पुरी कौरी। 
1TH,3,11,आमै प्राथना कौरी की आमारौ बाब परमेश्‍वर और आमारौ प्रभु यीशु मसीह तुमु काऐ आशणै दी आमारी मज़द और अगुवाई कौरा। 
1TH,3,12,"और प्रभु इणौ कौरा कि ज़िणौ आमै तुमु आइलै प्यार कौरी सी, तिणौ ई तुमारौ प्यार भी आपु मांझ़िऐ और सारेउ लोगु आइलै बौड़ा, और तरक्की कौरदै थाका लागी, "
1TH,3,13,ताकि सेऊ तुमारौ मन इणौ टेकावा कि ज़ेबी आमारौ प्रभु यीशु आपणै सारै पवित्र लोगु आइलै दुजी बारै वापिस आशा और तुमै आमारै परमेश्‍वर और बाबा रै सामनै पवित्रता दी बेकसूर बौणा। 
1TH,4,1,"आखरी दी ओ मैरै प्यारै साथी विश्वासिउओ, आमै तुमु कु औरज़ कौरी ई, और तुमु प्रभु यीशु दी सौमझ़ाई ई। तुमै यीशु रै नावां दी इणी ज़िन्दगी ज़िऔ ज़ो परमेश्‍वर खुश कौरा आ और ज़िणौ आमुऐ तुमुकै शिखाऔ भी आ। ज़िणौ तुमै पैहलै ओउलै कौरा भी ई, और तिणौ ई तौंइऐ भी बौड़दै थाकौ लागी। "
1TH,4,2,"तुमुकै सै हुकम ता पौतौ ई, ज़ो आमुऐ तुमुकै प्रभु यीशु री तौरफा कु दै ई। "
1TH,4,3,"कैलैकि परमेश्‍वरा री इच़्छ़ा एज़ी आ कि तुमै पवित्र बौणौ, यानी कि गान्दै कामा कु बौच़ी थाकौ, "
1TH,4,4,एथकु बौच़णा लै तुमु मांझ़िया कु हर एक आदमी आपणौ शरीर आपणै वशा दी छ़ाड़नौ शिखा और आपणी बोउटी आइलै पवित्रता और इज़्ज़ता कौरी रौआ। 
1TH,4,5,"तुमै गान्दै कामा री इच़्छ़ा दुज़ी ज़ातिऊ रै लोगु ज़िणी नाईं कौरणी च़ांई, ज़ो परमेश्‍वर नाईं ज़ाणदै। "
1TH,4,6,"आपणै शरीरा री इच़्छ़ा लै कोई भी आपणै विश्वासी भाई लै धोखौ ना दिया लौ, और ना तेस माथै च़ाल-च़ाला लौ, कैलैकि प्रभु यीशु इऊं सारी बुशु री वज़ाह कु तिउंलै सौज़ा दिया आ। ज़िणौ कि आमुऐ पैहलै भी बोलौ और च़ितलाऔ भी आ। "
1TH,4,7,कैलैकि परमेश्‍वरै आमै अशुद्ध ज़िन्दगी ज़िउणा लै नाईं पर पवित्र ज़िन्दगी ज़िउणा लै ई औटाऐ औन्दै। 
1TH,4,8,"एज़ै कारणै ज़ुण इऊं नियमा रै मुताबिक आपणी ज़िन्दगी ज़िउणा लै इनकार कौरा सा, सेऊ आदमी रौ नाईं पर परमेश्‍वरा रौ इनकार कौरा आ, ज़ुण आपणी पवित्र आत्मा तुमुलै दिया सा। "
1TH,4,9,"पर विश्वासी भाईच़ारै रै प्यारा रै बारै दी इणौ ज़रूरी नाईं कि हाऊं तुमुलै कुछ़ लिखु, कैलैकि आपु मांझ़िऐ प्यार छ़ाड़णौ तुमुऐ आपु ई परमेश्‍वरा कु शिखौ आ। "
1TH,4,10,"सारै मकिदुनीया रै विश्वासी भाईऊ आइलै इणौ भी च़ांई हुऔ। पर ओ मैरै प्यारै साथी विश्वासिउओ, आमै तुमु सौमझ़ाई कि औज़ौ भी बौड़दै थाकौ लागी। "
1TH,4,11,ज़िणै आमुऐ तुमै सौमझ़ाऐ ई आ इणी ई च़ुटुकच़ार रौइणै और आपणौ-आपणौ काम काज़ कौरणै और आपणै-आपणै हाथा कौरी कौमाउणै री कोशिष कौरौ। 
1TH,4,12,"ताकी अविश्वासी आइलै इज़्ज़त-माना कौरी बरताव कौरौ, तैबै तुमुलै केज़ी भी च़िज़ा री कामी ना औन्दी। "
1TH,4,13,"ओ मैरै प्यारै साथी विश्वासिउओ, आमै नाईं च़ाहांदै कि तुमै तिंउरै बारै दी अणज़ाण रौ ज़ुण मसीह दी मौरै औन्दै ई। इणौ ना च़ांई हुऔ कि तुमै दुजेऊ बाशीऐ शोक कौरौ ज़ासकै आश ई नाईं। "
1TH,4,14,"कैलैकि अगर आमै विश्वास कौरी सी कि यीशु मौरौ भी और ज़िउंदौ भी हुऔ, और तिणौ ई परमेश्‍वर तिऊं भी ज़ेज़ै विश्वासी यीशु दी मौरी गोऐ परमेश्‍वर तिऊं यीशु आइलै वापिस आणा सा। "
1TH,4,15,"कैलैकि आमै प्रभु यीशु रै वचना रै मुताबिक तुमुकै इणौ बोली ई कि ज़ो आमै ज़िउंदै ई और प्रभु रै वापिस आशणै झ़ांऊ बौच़ी रौई ई, ता सै मौरै औन्दै विश्वासी आमुकु पैहलै प्रभु यीशु कु मिला ई, "
1TH,4,16,"कैलैकि प्रभु यीशु आपु ई सौरगा कु उतरा। सेज़ै बौगतै हाक, और परधान दूता हाक शुणीणी, और परमेश्‍वरा री कौरनाल़ फुकरिया, और ज़ेज़ै विश्वासी मसीह दी मौरै ई, सै पैहलै ज़िउंदै हुणेई। "
1TH,4,17,तेबी ज़ेज़ै आमै ज़िउंदै ई और बौच़ी थाकी ई तिऊं आइलै बादल़ा माथै उठाइयाई ताकी आसमाना दी प्रभु कु मिला लै। सेज़ै बौगता कु आमै सौदा प्रभु आइलै रौआ ई। 
1TH,4,18,एथीलै इऊं बुशु कौरी एकी-दुजै लै हौसलौ दैऔ। 
1TH,5,1,"पर ओ मैरै प्यारै साथी विश्वासिउओ, एथरी कोई ज़ुरत नाईं, कि प्रभु यीशु रै वापिस आशणै रै बौगत और तारीखा रै बारै दी तुमुलै कुछ़ लिखुलै। "
1TH,5,2,"कैलैकि तुमै आपु ई ठीक ज़ाणाई कि ज़िणौ राची च़ोर आशा सा, तिणौ ई प्रभु यीशु रौ आशणौ भी हुणौ आ। "
1TH,5,3,"ज़ेबी लोग बोलदै औलै लागै औन्दै कि “आमै ठीक ई, और कुछ़ भी डौर नाईं आसतौ,” ता तिऊं माथै एकी ई घौड़ी विनाश आशा सा, ज़िणी गौरकड़ी छ़ेउड़ी दी बेदण, और सै तिऊं बौड़ी मुसीबता कु केज़ी भी रीती कौरी नाईं बौच़णै। "
1TH,5,4,"पर प्यारै साथी विश्वासिउओ, तुमै न्यारै दी नाईं आसतै, कि सेज़ौ दीन तुमु माथै च़ोरा ज़िणौ आशा लौ। "
1TH,5,5,"कैलैकि तुमै प्याशै री, और दुसा री सन्तान ई, आमै ना ता राची रै और ना न्यारै री सन्तान ई। "
1TH,5,6,"एथीलै आमै अविश्वासिऊ बाशीऐ सुती ना थाका, पर उज़ीई ई और खौबरदार रौएऊ। "
1TH,5,7,"कैलैकि ज़ुण सुता ई, सै राची ई सुता ई, और ज़ुण शराब पिणै वाल़ै हुआई, सै राची ई माच़ा ई। "
1TH,5,8,"पर आमै ता दिना रै ई, विश्वास और प्यारा रौ रक्षा रौ कवच भिड़ीयौ और छ़ुटकारै री आशा रौ टोपौ भिड़ीयौ खौबरदार रौऔ। "
1TH,5,9,"कैलैकि परमेश्‍वरै आमै रोशा कौरी सौज़ा दैणा लै नाईं, बल्कि एथलै ई छ़ांटै औन्दै कि आमै आपणै प्रभु यीशु मसीह कु छ़ुटकारौ पाई लै। "
1TH,5,10,"सेऊ आमुलै एथीलै मौरौ, कि आमै च़ाऊ ज़िउंदै औलै, च़ाऊ मौरुलै, ता आमै सौदा तेसी आइलै ज़िवी ज़ेबी प्रभु यीशु वापिस आशा लौ। "
1TH,5,11,"एज़ै कारणै एकी दुजै लै हौसलौ दैऔ, और एकी दुजै री प्रभु यीशु रै विश्वासा री मज़बुती दी मज़द कौरौ, पर आच़्छ़ौ आ कि तुमै इणौ भी कौरदै थाका ई लागी। "
1TH,5,12,"ओ मैरै प्यारै साथी विश्वासिउओ, आमै तुमु कु औरज़ कौरी ई, कि ज़ेज़ै तुमु मांझ़िऐ मैहनत कौरा ई, और प्रभु दी तुमारै अगुवै ई, और तुमुलै शिक्षा दिआई, तिउंरी इज़्ज़त कौरौ और मानौ। "
1TH,5,13,और तिंउरै कामा री वज़ाह कु प्यारा आइलै तिऊं भौरी इज़्ज़ता रै लायक सौमझ़ौ आपु मांझ़िऐ मिली-ज़ुलियौ रौऔ। 
1TH,5,14,"और ओ मैरै प्यारै साथी विश्वासिउओ, आमै तुमु सौमझ़ाई ई, कि ज़ुण आल़सी बौणी गौऐ, तिऊं खौबरदार कौरौ, कायरु लै हिम्मत दैऔ, ज़ुण विश्वासा दी कमज़ोर ई तिऊं सौम्भाल़ौ, सारेउ आइलै सौबर छ़ाड़ौ। "
1TH,5,15,"खौबरदार रौऔ! कोई भी कास आइलै बुराई रै बौदल़ै बुराई ना कौरालौ, पर सौदा भौलाई कौरना लै त्यार रौआ, और आपु मांझ़िऐ सौभी आइलै सौदा भौलाई री कोशिष कौरौ। "
1TH,5,16,सौदा भौरी खुश रौऔ। 
1TH,5,17,हर बुशा दी प्राथना दी थाकौ लागी। 
1TH,5,18,सारी बुशु दी धन्यबाद कौरौ कैलैकि तुमुलै मसीह यीशु दी परमेश्‍वरा री एज़ी ई मौरज़ी आ। 
1TH,5,19,पवित्र आत्मा रै काम लोगु री ज़िन्दगी दी हुणै कु नाईं रोकौ। 
1TH,5,20,ज़ो भविष्यवाणी पौगड़ी हुई तिऊं तुमै बेकार ना ज़ाणौ 
1TH,5,21,"सारी बुशै पौरखौ, ज़ो बूश आच़्छ़ी आ तिऊं अपणाऔ "
1TH,5,22,हर रौंगा री बुराई कु बौच़ी थाकौ। 
1TH,5,23,"शान्ति रौ परमेश्‍वर आपु ई तुमु पुरी रीती कौरी पवित्र कौरा सा। और तुमारी आत्मा, प्राण और शरीर आमारै प्रभु यीशु मसीहा रै वापिस आशणै झ़ांऊ पुरै-पुरै और बेकसूर और सौंभाल़ी छ़ाड़ा। "
1TH,5,24,ज़ुणीऐ तुमै औटाएई सेऊ एस पुरौ भी कौरा कैलैकि सेऊ विश्वास वाल़ौ आ 
1TH,5,25,"ओ मैरै प्यारै साथी विश्वासिउओ, आमुलै प्राथना कौरौ। "
1TH,5,26,सारै विश्वासिऊ आइलै पवित्र ज़िवा कौरी गौल़ै मिलियौ ढाल कौरौ। 
1TH,5,27,"हाऊं तुमुलै प्रभु रौ हुकम दिआऊ, कि इऐं चिट्ठी सारै विश्वासी भाईऊ कै पौढ़ियौ शुणाएऊ। "
1TH,5,28,आमारै प्रभु यीशु मसीह री बौड़ी दया तुमु माथै औन्दै थाकाली लागी। 
